,ano,cnpjCpfFornecedor,codDocumento,codLote,codTipoDocumento,dataDocumento,mes,nomeFornecedor,numDocumento,numRessarcimento,parcela,tipoDespesa,tipoDocumento,urlDocumento,valorDocumento,valorGlosa,valorLiquido,id_dep
87,2015,08319201000168,5850848,1244204,0,2015-11-16,9,VERONICA M.B.DA SILVA,000286,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2015/5850848.pdf,8500.0,0.0,8500.0,178957
88,2015,08319201000168,5850860,1244210,0,2015-11-16,10,VERONICA M.B.DA SILVA,000287,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2015/5850860.pdf,8500.0,0.0,8500.0,178957
89,2015,08319201000168,5850870,1244216,0,2015-11-16,11,VERONICA M.B.DA SILVA,000288,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2015/5850870.pdf,8500.0,0.0,8500.0,178957
90,2015,08319201000168,5872255,1250854,0,2015-12-09,12,VERONICA M.B.DA SILVA,000290,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2015/5872255.pdf,8500.0,0.0,8500.0,178957
91,2015,02012862000160,5602981,1167037,0,2015-01-09,2,TAM LINHAS AÉREAS.,9572103362377,,0,PASSAGEM AÉREA - REEMBOLSO,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2015/5602981.pdf,1926.98,0.0,1926.98,178957
92,2015,00000000000001,0,0,0,2015-04-08,3,CELULAR FUNCIONAL,5724850,0,0,TELEFONIA,Nota Fiscal,,16.26,0.0,16.26,178957
93,2015,00000000000001,0,0,0,2015-05-05,3,CELULAR FUNCIONAL,5745361,0,0,TELEFONIA,Nota Fiscal,,115.54,0.0,115.54,178957
94,2015,00000000000001,0,0,0,2015-05-05,4,CELULAR FUNCIONAL,5745361,0,0,TELEFONIA,Nota Fiscal,,177.05,0.0,177.05,178957
95,2015,00000000000001,0,0,0,2015-06-03,4,CELULAR FUNCIONAL,5779513,0,0,TELEFONIA,Nota Fiscal,,48.29,0.0,48.29,178957
96,2015,00000000000001,0,0,0,2015-06-03,5,CELULAR FUNCIONAL,5779513,0,0,TELEFONIA,Nota Fiscal,,173.46,0.0,173.46,178957
97,2015,00000000000001,0,0,0,2015-07-08,6,CELULAR FUNCIONAL,5788499,0,0,TELEFONIA,Nota Fiscal,,66.74,0.0,66.74,178957
98,2015,00000000000001,0,0,0,2015-07-08,5,CELULAR FUNCIONAL,5788499,0,0,TELEFONIA,Nota Fiscal,,137.02,0.0,137.02,178957
99,2015,00000000000001,0,0,0,,7,CELULAR FUNCIONAL,5801067,0,0,TELEFONIA,Nota Fiscal,,49.62,0.0,49.62,178957
100,2016,05939467000115,5928744,1268870,0,2016-02-15,1,COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA,146439,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5928744.pdf,37.37,6.0,31.37,178957
101,2016,05939467000115,5970849,1282185,0,2016-03-12,3,COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA,146439,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5970849.pdf,38.84,1.6,37.24,178957
102,2016,05939467000115,6024670,1299456,0,2016-04-13,4,COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA,146439,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6024670.pdf,103.73,0.0,103.73,178957
103,2016,05939467000115,6024668,1299457,0,2016-05-13,5,COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA,146439,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6024668.pdf,43.11,0.0,43.11,178957
104,2016,05939467000115,5928732,1268878,0,2016-02-15,2,COMPANHIA DE AGUAS E ESGOTOS DE RORAIMA,YO6FO21914,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5928732.pdf,33.3,0.0,33.3,178957
105,2016,02341470000144,5993742,1289623,0,2016-04-07,3,ELETROBRAS DISTRIBUIÇÃO RORAIMA,000004221,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5993742.pdf,464.32,9.85,454.47,178957
106,2016,02341470000144,5970856,1282183,0,2016-02-26,2,ELETROBRAS DISTRIBUIÇÃO RORAIMA,000106823,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5970856.pdf,112.12,0.0,112.12,178957
107,2016,02341470000144,6024659,1299456,0,2016-04-29,4,ELETROBRAS DISTRIBUIÇÃO RORAIMA,000114739,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6024659.pdf,226.27,0.0,226.27,178957
108,2016,02341470000144,6024650,1299457,0,2016-06-02,5,ELETROBRAS DISTRIBUIÇÃO RORAIMA,010589,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6024650.pdf,64.57,0.0,64.57,178957
109,2016,03625917000170,5959453,1278448,0,2016-03-31,3,B.B. PETROLEO LTDA,000003674,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5959453.pdf,4090.96,0.0,4090.96,178957
110,2016,03625917000170,6164430,1343669,0,2016-11-29,11,B.B. PETROLEO LTDA,000004186,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6164430.pdf,4300.85,2085.85,2215.0,178957
111,2016,03625917000170,5928619,1268791,0,2016-02-29,2,B.B. PETROLEO LTDA,3614,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5928619.pdf,4001.83,0.0,4001.83,178957
112,2016,03625917000170,5986310,1289609,0,2016-04-30,4,B.B. PETROLEO LTDA,3748,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5986310.pdf,4280.0,0.0,4280.0,178957
113,2016,03625917000170,6011374,1295137,0,2016-05-31,5,B.B. PETROLEO LTDA,3787,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6011374.pdf,4008.5,0.0,4008.5,178957
114,2016,03625917000170,6041754,1304570,0,2016-06-30,6,B.B. PETROLEO LTDA,3858,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6041754.pdf,4100.0,0.0,4100.0,178957
115,2016,03625917000170,6069006,1313124,0,2016-07-29,7,B.B. PETROLEO LTDA,3916,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6069006.pdf,4201.95,0.0,4201.95,178957
116,2016,03625917000170,6097591,1322030,0,2016-08-31,8,B.B. PETROLEO LTDA,3989,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6097591.pdf,4107.52,619.12,3488.4,178957
117,2016,03625917000170,6112275,1326516,0,2016-09-30,9,B.B. PETROLEO LTDA,4063,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6112275.pdf,3800.0,0.0,3800.0,178957
118,2016,03625917000170,6151553,1339255,0,2016-11-01,11,B.B. PETROLEO LTDA,4139,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6151553.pdf,3785.0,0.0,3785.0,178957
119,2016,00306597007100,5928626,1268790,0,2016-02-25,2,CASCOL COMBUSTÍVEIS PARA VEICULOS LTDA,019769,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5928626.pdf,50.0,0.0,50.0,178957
120,2016,00012211000225,5928624,1268790,0,2016-02-16,2,DRIVE CAR TRANSPORTES E COMBUSTÍVEIS LTDA,065300,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5928624.pdf,50.0,0.0,50.0,178957
121,2016,84010040004363,5914471,1264147,0,2016-01-04,1,PIONEIRA COMBUSTIVEIS LTDA,385,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5914471.pdf,722.7,0.0,722.7,178957
122,2016,84010040004363,5914477,1264147,0,2016-01-18,1,PIONEIRA COMBUSTIVEIS LTDA,408,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5914477.pdf,402.3,0.0,402.3,178957
123,2016,84010040004363,5914461,1264147,0,2016-01-21,1,PIONEIRA COMBUSTIVEIS LTDA,410,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5914461.pdf,409.75,0.0,409.75,178957
124,2016,84010040004363,5942658,1273265,0,2016-02-29,2,PIONEIRA COMBUSTIVEIS LTDA,471,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5942658.pdf,1765.65,30.9,1734.75,178957
125,2016,84010040004363,6011308,1295122,0,2016-05-19,5,PIONEIRA COMBUSTIVEIS LTDA,533,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6011308.pdf,410.4,0.0,410.4,178957
126,2016,84010040004363,6063457,1311314,0,2016-07-11,7,PIONEIRA COMBUSTIVEIS LTDA,563,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6063457.pdf,897.0,0.0,897.0,178957
127,2016,84010040004363,6063433,1311314,0,2016-07-12,7,PIONEIRA COMBUSTIVEIS LTDA,564,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6063433.pdf,316.0,0.0,316.0,178957
128,2016,84010040004363,6063494,1311314,0,2016-07-12,7,PIONEIRA COMBUSTIVEIS LTDA,565,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6063494.pdf,312.0,0.0,312.0,178957
129,2016,84010040004363,6080532,1316674,0,2016-07-21,7,PIONEIRA COMBUSTIVEIS LTDA,569,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6080532.pdf,395.0,121.95,273.05,178957
130,2016,84010040004363,6080542,1316674,0,2016-08-01,8,PIONEIRA COMBUSTIVEIS LTDA,581,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6080542.pdf,2511.6,0.0,2511.6,178957
131,2016,84010040004363,6112346,1326532,0,2016-09-15,9,PIONEIRA COMBUSTIVEIS LTDA,600,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6112346.pdf,790.0,0.0,790.0,178957
132,2016,04473193000159,5928630,1268790,0,2016-02-24,2,POSTO DA TORRE EIRELI EPP,129626,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5928630.pdf,50.0,0.0,50.0,178957
133,2016,16871885000134,6132497,1333023,0,2016-10-04,10,ASPAR CENTRO DE SERVIÇOS PARLAMENTARES E GESTÃO DE MANDATOS,0246,,0,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6132497.pdf,18000.0,0.0,18000.0,178957
134,2016,16923719000134,5914601,1264203,0,2016-02-17,2,EFZ COMERCIO E REPRESENTAÇÃO LTDA,2061,,0,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5914601.pdf,20000.0,0.0,20000.0,178957
135,2016,09021305000154,6158499,1341555,0,2016-11-21,11,F. DA S. RABELO EPP,00000072,,0,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6158499.pdf,40000.0,0.0,40000.0,178957
136,2016,24250779000161,5962590,1279566,0,2016-04-05,3,LOTTUS COMUNICAÇÕES,00001,,0,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5962590.pdf,15000.0,0.0,15000.0,178957
137,2016,24250779000161,5986330,1287055,0,2016-05-03,4,LOTTUS COMUNICAÇÕES,00003,,0,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5986330.pdf,15000.0,0.0,15000.0,178957
138,2016,24250779000161,6172716,1346671,0,2016-12-15,12,LOTTUS COMUNICAÇÕES,00014,,0,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6172716.pdf,15000.0,0.0,15000.0,178957
139,2016,15063439000130,5942670,1273270,0,2016-03-10,3,UP COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,2019,,0,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5942670.pdf,30000.0,0.0,30000.0,178957
140,2016,15063439000130,6004857,1293006,0,2016-05-24,5,UP COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,2037,,0,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6004857.pdf,30000.0,0.0,30000.0,178957
141,2016,15063439000130,6139338,1335161,0,2016-10-26,10,UP COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,2107,,0,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6139338.pdf,40000.0,0.0,40000.0,178957
142,2016,04350125000100,6151527,1339241,0,2016-11-11,9,ENGEPAV - EMPREENDIMENTOS LTDA,00000044,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6151527.pdf,8500.0,0.0,8500.0,178957
143,2016,04350125000100,6151534,1339245,0,2016-11-11,10,ENGEPAV - EMPREENDIMENTOS LTDA,00000045,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6151534.pdf,8500.0,0.0,8500.0,178957
144,2016,18742343000197,6164447,1343679,0,2016-12-02,11,FABIO PEREIRA DA SILVA,00000001,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6164447.pdf,8500.0,0.0,8500.0,178957
145,2016,18742343000197,6200070,1355158,0,2016-12-30,12,FABIO PEREIRA DA SILVA,00000008,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2017/6200070.pdf,8500.0,0.0,8500.0,178957
146,2016,08319201000168,5914504,1264155,0,2016-01-20,1,VERONICA M.B.DA SILVA,000292,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5914504.pdf,8500.0,0.0,8500.0,178957
147,2016,08319201000168,5928694,1268879,0,2016-02-24,2,VERONICA M.B.DA SILVA,000294,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5928694.pdf,8500.0,0.0,8500.0,178957
148,2016,08319201000168,5953015,1276376,0,2016-03-28,3,VERONICA M.B.DA SILVA,000296,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5953015.pdf,8500.0,0.0,8500.0,178957
149,2016,08319201000168,5978638,1284533,0,2016-04-25,4,VERONICA M.B.DA SILVA,000298,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/5978638.pdf,8500.0,0.0,8500.0,178957
150,2016,08319201000168,6011300,1295131,0,2016-05-25,5,VERONICA M.B.DA SILVA,000300,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6011300.pdf,8500.0,0.0,8500.0,178957
151,2016,08319201000168,6041772,1304580,0,2016-06-27,6,VERONICA M.B.DA SILVA,000305,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6041772.pdf,8500.0,0.0,8500.0,178957
152,2016,08319201000168,6080513,1316669,0,2016-08-08,8,VERONICA M.B.DA SILVA,000307,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6080513.pdf,8500.0,0.0,8500.0,178957
153,2016,08319201000168,6097675,1322061,0,2016-08-25,8,VERONICA M.B.DA SILVA,000308,,0,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3074/2016/6097675.pdf,8500.0,8300.0,200.0,178957
154,2016,00000000000001,0,0,0,2016-01-12,1,CELULAR FUNCIONAL,5895438,0,0,TELEFONIA,Nota Fiscal,,40.16,0.0,40.16,178957
155,2016,00000000000001,0,0,0,2016-01-12,1,CELULAR FUNCIONAL,5895660,0,0,TELEFONIA,Nota Fiscal,,80.32,0.0,80.32,178957
156,2016,00000000000001,0,0,0,2016-02-16,1,CELULAR FUNCIONAL,5912244,0,0,TELEFONIA,Nota Fiscal,,39.36,0.0,39.36,178957
157,2016,00000000000001,0,0,0,2016-02-21,1,CELULAR FUNCIONAL,5956677,0,0,TELEFONIA,Nota Fiscal,,28.51,0.0,28.51,178957
158,2016,00000000000001,0,0,0,2016-02-21,2,CELULAR FUNCIONAL,5956677,0,0,TELEFONIA,Nota Fiscal,,80.32,0.0,80.32,178957
159,2016,00000000000001,0,0,0,2016-03-17,2,CELULAR FUNCIONAL,5963747,0,0,TELEFONIA,Nota Fiscal,,50.46,0.0,50.46,178957
160,2016,00000000000001,0,0,0,2016-03-17,3,CELULAR FUNCIONAL,5963747,0,0,TELEFONIA,Nota Fiscal,,80.3,0.0,80.3,178957
161,2016,00000000000001,0,0,0,2016-03-08,2,CELULAR FUNCIONAL,6002502,0,0,TELEFONIA,Nota Fiscal,,46.9,0.0,46.9,178957
162,2016,00000000000001,0,0,0,2016-03-08,1,CELULAR FUNCIONAL,6002502,0,0,TELEFONIA,Nota Fiscal,,83.87,0.0,83.87,178957
163,2016,00000000000001,0,0,0,2016-02-22,2,CELULAR FUNCIONAL,6013701,0,0,TELEFONIA,Nota Fiscal,,40.16,0.0,40.16,178957
164,2016,00000000000001,0,0,0,2016-04-06,3,CELULAR FUNCIONAL,6019958,0,0,TELEFONIA,Nota Fiscal,,46.83,0.0,46.83,178957
165,2016,00000000000001,0,0,0,2016-04-06,2,CELULAR FUNCIONAL,6019958,0,0,TELEFONIA,Nota Fiscal,,52.89,0.0,52.89,178957
166,2016,00000000000001,0,0,0,2016-03-17,3,CELULAR FUNCIONAL,6020411,0,0,TELEFONIA,Nota Fiscal,,40.15,0.0,40.15,178957
167,2016,00000000000001,0,0,0,2016-04-14,2,CELULAR FUNCIONAL,6021911,0,0,TELEFONIA,Nota Fiscal,,0.53,0.0,0.53,178957
168,2016,00000000000001,0,0,0,2016-04-14,3,CELULAR FUNCIONAL,6021911,0,0,TELEFONIA,Nota Fiscal,,44.59,0.0,44.59,178957
169,2016,00000000000001,0,0,0,2016-04-14,4,CELULAR FUNCIONAL,6021911,0,0,TELEFONIA,Nota Fiscal,,80.3,0.0,80.3,178957
170,2016,00000000000001,0,0,0,2016-05-04,4,CELULAR FUNCIONAL,6024358,0,0,TELEFONIA,Nota Fiscal,,40.85,0.0,40.85,178957
171,2016,00000000000001,0,0,0,2016-05-04,3,CELULAR FUNCIONAL,6024358,0,0,TELEFONIA,Nota Fiscal,,71.09,0.0,71.09,178957
172,2016,00000000000001,0,0,0,2016-04-14,3,CELULAR FUNCIONAL,6024993,0,0,TELEFONIA,Nota Fiscal,,4.16,0.0,4.16,178957
173,2016,00000000000001,0,0,0,2016-04-14,4,CELULAR FUNCIONAL,6024993,0,0,TELEFONIA,Nota Fiscal,,40.15,0.0,40.15,178957
174,2016,00000000000001,0,0,0,2016-05-12,4,CELULAR FUNCIONAL,6031494,0,0,TELEFONIA,Nota Fiscal,,56.48,0.0,56.48,178957
175,2016,00000000000001,0,0,0,2016-05-12,5,CELULAR FUNCIONAL,6031494,0,0,TELEFONIA,Nota Fiscal,,80.32,0.0,80.32,178957
176,2016,00000000000001,0,0,0,2016-06-07,4,CELULAR FUNCIONAL,6031865,0,0,TELEFONIA,Nota Fiscal,,77.61,0.0,77.61,178957
177,2016,00000000000001,0,0,0,2016-06-07,5,CELULAR FUNCIONAL,6031865,0,0,TELEFONIA,Nota Fiscal,,78.03,0.0,78.03,178957
178,2016,00000000000001,0,0,0,2016-05-12,4,CELULAR FUNCIONAL,6032569,0,0,TELEFONIA,Nota Fiscal,,33.0,0.0,33.0,178957
179,2016,00000000000001,0,0,0,2016-05-12,5,CELULAR FUNCIONAL,6032569,0,0,TELEFONIA,Nota Fiscal,,40.16,0.0,40.16,178957
180,2016,00000000000001,0,0,0,2016-07-04,6,CELULAR FUNCIONAL,6044194,0,0,TELEFONIA,Nota Fiscal,,45.95,0.0,45.95,178957
181,2016,00000000000001,0,0,0,2016-07-04,5,CELULAR FUNCIONAL,6044194,0,0,TELEFONIA,Nota Fiscal,,86.03,0.0,86.03,178957
182,2016,00000000000001,0,0,0,2016-08-01,6,CELULAR FUNCIONAL,6077503,0,0,TELEFONIA,Nota Fiscal,,52.95,0.0,52.95,178957
183,2016,00000000000001,0,0,0,2016-08-01,7,CELULAR FUNCIONAL,6077503,0,0,TELEFONIA,Nota Fiscal,,57.04,0.0,57.04,178957
184,2016,00000000000001,0,0,0,2016-09-06,8,CELULAR FUNCIONAL,6093859,0,0,TELEFONIA,Nota Fiscal,,58.79,0.0,58.79,178957
185,2016,00000000000001,0,0,0,2016-09-06,7,CELULAR FUNCIONAL,6093859,0,0,TELEFONIA,Nota Fiscal,,189.4,0.0,189.4,178957
186,2016,00000000000001,0,0,0,2016-09-29,9,CELULAR FUNCIONAL,6121204,0,0,TELEFONIA,Nota Fiscal,,60.07,0.0,60.07,178957
187,2016,00000000000001,0,0,0,2016-09-29,8,CELULAR FUNCIONAL,6121204,0,0,TELEFONIA,Nota Fiscal,,91.66,0.0,91.66,178957
188,2016,00000000000001,0,0,0,2016-11-07,10,CELULAR FUNCIONAL,6148478,0,0,TELEFONIA,Nota Fiscal,,129.43,0.0,129.43,178957
189,2016,00000000000001,0,0,0,2016-11-07,9,CELULAR FUNCIONAL,6148478,0,0,TELEFONIA,Nota Fiscal,,171.58,0.0,171.58,178957
190,2016,00000000000001,0,0,0,2016-06-15,5,CELULAR FUNCIONAL,6158814,0,0,TELEFONIA,Nota Fiscal,,108.45,0.0,108.45,178957
191,2016,00000000000001,0,0,0,2016-07-13,6,CELULAR FUNCIONAL,6162394,0,0,TELEFONIA,Nota Fiscal,,99.91,0.0,99.91,178957
192,2016,00000000000001,0,0,0,2016-12-01,5,CELULAR FUNCIONAL,6163879,0,0,TELEFONIA,Nota Fiscal,,0.2,0.0,0.2,178957
193,2016,00000000000001,0,0,0,2016-12-01,7,CELULAR FUNCIONAL,6163879,0,0,TELEFONIA,Nota Fiscal,,102.74,0.0,102.74,178957
194,2016,00000000000001,0,0,0,2016-09-13,7,CELULAR FUNCIONAL,6166358,0,0,TELEFONIA,Nota Fiscal,,1.56,0.0,1.56,178957
195,2016,00000000000001,0,0,0,2016-09-13,8,CELULAR FUNCIONAL,6166358,0,0,TELEFONIA,Nota Fiscal,,176.34,0.0,176.34,178957
196,2016,00000000000001,0,0,0,2016-10-13,10,CELULAR FUNCIONAL,6166370,0,0,TELEFONIA,Nota Fiscal,,1.43,0.0,1.43,178957
197,2016,00000000000001,0,0,0,2016-10-13,9,CELULAR FUNCIONAL,6166370,0,0,TELEFONIA,Nota Fiscal,,173.84,0.0,173.84,178957
198,2016,00000000000001,0,0,0,2016-06-15,6,CELULAR FUNCIONAL,6166455,0,0,TELEFONIA,Nota Fiscal,,0.33,0.0,0.33,178957
199,2016,00000000000001,0,0,0,2016-06-15,5,CELULAR FUNCIONAL,6166455,0,0,TELEFONIA,Nota Fiscal,,83.4,0.0,83.4,178957
