,ano,cnpjCpfFornecedor,codDocumento,codLote,codTipoDocumento,dataDocumento,mes,nomeFornecedor,numDocumento,numRessarcimento,parcela,tipoDespesa,tipoDocumento,urlDocumento,valorDocumento,valorGlosa,valorLiquido,id_dep
278,2015,61695227000193,5793366,1226727,0,2015-07-07,7,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,001665237,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5793366.pdf,166.2,2.71,163.49,73441
279,2015,61695227000193,5689228,1194274,0,2015-05-08,5,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,001674348,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5689228.pdf,159.09,0.0,159.09,73441
280,2015,61695227000193,5793334,1232175,0,2015-08-07,8,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,001685458,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5793334.pdf,145.15,0.0,145.15,73441
281,2015,61695227000193,5818891,1234404,0,2015-09-08,9,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,001710667,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5818891.pdf,150.32,0.0,150.32,73441
282,2015,61695227000193,5662245,1185387,0,2015-04-08,4,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,001729373,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5662245.pdf,164.69,0.0,164.69,73441
283,2015,13345728000105,5824175,1236008,0,2015-10-20,10,EMYSOUTO PAPELARIA E INFORMATICA,3487,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5824175.pdf,66.0,0.0,66.0,73441
284,2015,43283811001393,5905419,1261316,0,2015-12-02,12,KALUNGA,0000014041,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5905419.pdf,129.2,0.0,129.2,73441
285,2015,43283811001393,5905425,1263467,0,2015-12-02,12,KALUNGA,125289,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5905425.pdf,143.5,0.0,143.5,73441
286,2015,00540252000103,5640252,1178417,0,2015-03-23,3,PAPELARIA ABC Com. e Ind. LTDA,43656,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5640252.pdf,277.49,0.0,277.49,73441
287,2015,46392130000380,5793714,1226796,0,2015-07-01,7,PREFEITURA DE SÃO PAULO,911395,,0,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5793714.pdf,608.36,0.0,608.36,73441
288,2015,04040553000129,5700494,1197787,0,2015-03-23,3,030283AUTO POSTO AUSTRIA LTDA.,050944,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5700494.pdf,171.01,0.0,171.01,73441
289,2015,07192452000161,5640239,1178413,0,2015-02-22,2,3L COM. DE COMBUSTIVEIS E LUBRIFICANTES LTDA,443057,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5640239.pdf,158.08,0.0,158.08,73441
290,2015,02930016000129,5787047,1224830,0,2015-07-24,7,ABASTECEDORA DE COMBUSTÍVEIS NEBLINA,055672,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5787047.pdf,201.7,0.0,201.7,73441
291,2015,60537263089981,5662504,1185405,0,2015-04-07,4,ALLPARK EMPREENDIMENTOS PARTICIPAÇÕES E SERVIÇOS SA,128936,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5662504.pdf,10.0,0.0,10.0,73441
292,2015,60537263089981,5662510,1185405,0,2015-04-14,4,ALLPARK EMPREENDIMENTOS PARTICIPAÇÕES E SERVIÇOS SA,132148,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5662510.pdf,10.0,0.0,10.0,73441
293,2015,00016966000117,5811655,1232142,0,2015-09-17,9,APLAUSO AUTO POSTO LTDA,532434,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5811655.pdf,175.01,0.0,175.01,73441
294,2015,00016966000117,5862860,1248033,0,2015-11-22,11,APLAUSO AUTO POSTO LTDA,562197,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5862860.pdf,222.0,0.0,222.0,73441
295,2015,42591651004998,5753493,1214699,0,2015-07-08,7,ARCOS DOURADOS COMERC. DE ALIMENTOS LTDA,051136,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5753493.pdf,47.0,0.0,47.0,73441
296,2015,07743777000195,5653666,1183576,0,2015-04-01,4,AUTO EIXO 208 NORTE,085620,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5653666.pdf,50.0,0.0,50.0,73441
297,2015,08202116000115,5632955,1178412,0,2015-02-03,2,AUTO POSTO AEROPORTO LTDA,53920,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5632955.pdf,50.0,0.0,50.0,73441
298,2015,05299796000149,5824188,1236006,0,2015-10-15,10,AUTO POSTO ALMENARA LTDA.,019830,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5824188.pdf,50.0,0.0,50.0,73441
299,2015,05299796000149,5871189,1250567,0,2015-12-08,12,AUTO POSTO ALMENARA LTDA.,055174,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5871189.pdf,50.0,0.0,50.0,73441
300,2015,05299796000149,5899485,1259063,0,2015-12-17,12,AUTO POSTO ALMENARA LTDA.,058684,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5899485.pdf,50.0,0.0,50.0,73441
301,2015,05299796000149,5831367,1238050,0,2015-10-22,10,AUTO POSTO ALMENARA LTDA.,709290,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5831367.pdf,50.0,0.0,50.0,73441
302,2015,08520563000112,5662083,1185385,0,2015-03-16,3,AUTO POSTO ALVORADA PAULISTA LTDA,066612,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5662083.pdf,130.32,0.0,130.32,73441
303,2015,08520563000112,5662087,1185385,0,2015-04-06,3,AUTO POSTO ALVORADA PAULISTA LTDA,071014,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5662087.pdf,109.02,0.0,109.02,73441
304,2015,08520563000112,5662091,1185385,0,2015-04-15,3,AUTO POSTO ALVORADA PAULISTA LTDA,072950,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5662091.pdf,126.13,0.0,126.13,73441
305,2015,09050021000196,5781176,1223025,0,2015-07-31,7,AUTO POSTO AMSTERDA LTDA,202205,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5781176.pdf,252.01,0.0,252.01,73441
306,2015,04040553000129,5640238,1178417,0,2015-03-16,3,AUTO POSTO AUSTRIA LTDA.,031723/03/2015,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5640238.pdf,320.01,0.0,320.01,73441
307,2015,04040553000129,5835188,1239326,0,2015-10-30,10,AUTO POSTO AUSTRIA LTDA.,041543,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5835188.pdf,266.37,0.0,266.37,73441
308,2015,04040553000129,5655868,1183572,0,2015-04-02,4,AUTO POSTO AUSTRIA LTDA.,052925,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5655868.pdf,287.01,0.0,287.01,73441
309,2015,04040553000129,5713907,1202311,0,2015-06-06,6,AUTO POSTO AUSTRIA LTDA.,055617,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5713907.pdf,38.0,0.0,38.0,73441
310,2015,04040553000129,5724852,1208037,0,2015-06-19,6,AUTO POSTO AUSTRIA LTDA.,067929,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5724852.pdf,200.0,0.0,200.0,73441
311,2015,04040553000129,5905261,1261315,0,2015-11-06,11,AUTO POSTO AUSTRIA LTDA.,105396,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5905261.pdf,235.63,0.0,235.63,73441
312,2015,04040553000129,5862853,1248033,0,2015-11-27,11,AUTO POSTO AUSTRIA LTDA.,111360,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5862853.pdf,234.78,0.0,234.78,73441
313,2015,04040553000129,5905256,1261315,0,2015-12-14,12,AUTO POSTO AUSTRIA LTDA.,115632,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5905256.pdf,150.03,0.0,150.03,73441
314,2015,04040553000129,5655843,1183571,0,2015-03-31,3,AUTO POSTO AUSTRIA LTDA.,163667,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5655843.pdf,150.0,0.0,150.0,73441
315,2015,04040553000129,5653662,1183576,0,2015-04-06,4,AUTO POSTO AUSTRIA LTDA.,164514,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5653662.pdf,185.04,0.0,185.04,73441
316,2015,04040553000129,5781195,1223035,0,2015-08-21,8,AUTO POSTO AUSTRIA LTDA.,184334,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5781195.pdf,232.32,0.0,232.32,73441
317,2015,04040553000129,5781198,1223026,0,2015-08-24,8,AUTO POSTO AUSTRIA LTDA.,184563,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5781198.pdf,100.0,0.0,100.0,73441
318,2015,04040553000129,5857074,1246046,0,2015-11-13,11,AUTO POSTO AUSTRIA LTDA.,208901,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5857074.pdf,200.0,0.0,200.0,73441
319,2015,16960793000120,5787045,1224831,0,2015-08-09,8,AUTO POSTO CINCINATI LTDA,550702,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5787045.pdf,50.0,0.0,50.0,73441
320,2015,00692418000107,5640210,1178416,0,2015-03-19,3,AUTO POSTO CINCO ESTRELAS LTDA,111192,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5640210.pdf,150.0,0.0,150.0,73441
321,2015,00692418000107,5640214,1178416,0,2015-03-24,3,AUTO POSTO CINCO ESTRELAS LTDA,112676,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5640214.pdf,100.0,0.0,100.0,73441
322,2015,00692418000107,5640216,1178416,0,2015-03-05,3,AUTO POSTO CINCO ESTRELAS LTDA,112950,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5640216.pdf,50.0,0.0,50.0,73441
323,2015,00692418000107,5640219,1178416,0,2015-03-26,3,AUTO POSTO CINCO ESTRELAS LTDA,113327,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5640219.pdf,80.0,0.0,80.0,73441
324,2015,00692418000107,5653688,1183577,0,2015-03-30,3,AUTO POSTO CINCO ESTRELAS LTDA,114145,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5653688.pdf,40.0,0.0,40.0,73441
325,2015,00692418000107,5653692,1183576,0,2015-03-31,3,AUTO POSTO CINCO ESTRELAS LTDA,114305,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5653692.pdf,100.0,0.0,100.0,73441
326,2015,00692418000107,5653682,1183575,0,2015-04-07,4,AUTO POSTO CINCO ESTRELAS LTDA,116232,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5653682.pdf,100.0,0.0,100.0,73441
327,2015,00692418000107,5662094,1185387,0,2015-04-15,4,AUTO POSTO CINCO ESTRELAS LTDA,118622,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5662094.pdf,100.0,0.0,100.0,73441
328,2015,00692418000107,5677626,1190460,0,2015-05-06,5,AUTO POSTO CINCO ESTRELAS LTDA,124492,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5677626.pdf,50.0,0.0,50.0,73441
329,2015,00692418000107,5689442,1194274,0,2015-05-11,5,AUTO POSTO CINCO ESTRELAS LTDA,125900,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5689442.pdf,50.0,0.0,50.0,73441
330,2015,00692418000107,5689446,1194273,0,2015-05-19,5,AUTO POSTO CINCO ESTRELAS LTDA,128327,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5689446.pdf,160.0,0.0,160.0,73441
331,2015,00692418000107,5705588,1199683,0,2015-05-26,5,AUTO POSTO CINCO ESTRELAS LTDA,130355,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5705588.pdf,200.0,0.0,200.0,73441
332,2015,00692418000107,5706174,1199684,0,2015-06-02,6,AUTO POSTO CINCO ESTRELAS LTDA,132392,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5706174.pdf,100.0,0.0,100.0,73441
333,2015,00692418000107,5706180,1199684,0,2015-06-09,6,AUTO POSTO CINCO ESTRELAS LTDA,134193,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5706180.pdf,150.0,0.0,150.0,73441
334,2015,00692418000107,5714063,1202360,0,2015-06-16,6,AUTO POSTO CINCO ESTRELAS LTDA,136396,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5714063.pdf,200.0,0.0,200.0,73441
335,2015,00692418000107,5730160,1208039,0,2015-06-24,6,AUTO POSTO CINCO ESTRELAS LTDA,138808,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5730160.pdf,100.0,0.0,100.0,73441
336,2015,00692418000107,5730163,1208039,0,2015-06-25,6,AUTO POSTO CINCO ESTRELAS LTDA,139132,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5730163.pdf,150.0,0.0,150.0,73441
337,2015,00692418000107,5724870,1208037,0,2015-06-30,6,AUTO POSTO CINCO ESTRELAS LTDA,140606,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5724870.pdf,195.05,0.0,195.05,73441
338,2015,00692418000107,5768278,1219204,0,2015-07-07,7,AUTO POSTO CINCO ESTRELAS LTDA,142420,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5768278.pdf,150.0,0.0,150.0,73441
339,2015,00692418000107,5768275,1219204,0,2015-07-08,7,AUTO POSTO CINCO ESTRELAS LTDA,142946,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5768275.pdf,150.0,0.0,150.0,73441
340,2015,00692418000107,5768272,1219204,0,2015-07-09,7,AUTO POSTO CINCO ESTRELAS LTDA,143251,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5768272.pdf,100.0,0.0,100.0,73441
341,2015,00692418000107,5781222,1223026,0,2015-08-05,8,AUTO POSTO CINCO ESTRELAS LTDA,150661,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5781222.pdf,100.0,0.0,100.0,73441
342,2015,00692418000107,5781227,1223026,0,2015-08-11,8,AUTO POSTO CINCO ESTRELAS LTDA,152214,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5781227.pdf,150.0,0.0,150.0,73441
343,2015,00692418000107,5781224,1223026,0,2015-08-18,8,AUTO POSTO CINCO ESTRELAS LTDA,154559,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5781224.pdf,75.0,0.0,75.0,73441
344,2015,00692418000107,5799295,1228330,0,2015-09-22,9,AUTO POSTO CINCO ESTRELAS LTDA,164889,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5799295.pdf,100.0,0.0,100.0,73441
345,2015,00692418000107,5805780,1230344,0,2015-09-24,9,AUTO POSTO CINCO ESTRELAS LTDA,165519,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5805780.pdf,100.0,0.0,100.0,73441
346,2015,00692418000107,5814466,1233085,0,2015-10-07,10,AUTO POSTO CINCO ESTRELAS LTDA,169621,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5814466.pdf,100.0,0.0,100.0,73441
347,2015,00692418000107,5818853,1234405,0,2015-10-08,10,AUTO POSTO CINCO ESTRELAS LTDA,169899,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5818853.pdf,100.0,0.0,100.0,73441
348,2015,00692418000107,5818856,1234405,0,2015-10-13,10,AUTO POSTO CINCO ESTRELAS LTDA,171034,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5818856.pdf,150.0,0.0,150.0,73441
349,2015,00692418000107,5831373,1238050,0,2015-10-28,10,AUTO POSTO CINCO ESTRELAS LTDA,175667,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5831373.pdf,200.0,0.0,200.0,73441
350,2015,00692418000107,5844190,1242237,0,2015-11-11,11,AUTO POSTO CINCO ESTRELAS LTDA,179984,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5844190.pdf,50.0,0.0,50.0,73441
351,2015,00692418000107,5850022,1243994,0,2015-11-12,11,AUTO POSTO CINCO ESTRELAS LTDA,180415,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5850022.pdf,100.0,0.0,100.0,73441
352,2015,00692418000107,5871200,1250567,0,2015-12-03,12,AUTO POSTO CINCO ESTRELAS LTDA,187021,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5871200.pdf,127.99,0.0,127.99,73441
353,2015,00692418000107,5707194,1200040,0,2015-06-10,6,AUTO POSTO CINCO ESTRELAS LTDA,295447,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5707194.pdf,150.0,0.0,150.0,73441
354,2015,00692418000107,5814469,1233085,0,2015-10-01,10,AUTO POSTO CINCO ESTRELAS LTDA,302621,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5814469.pdf,100.0,0.0,100.0,73441
355,2015,00692418000107,5824168,1236006,0,2015-10-19,10,AUTO POSTO CINCO ESTRELAS LTDA,302722,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5824168.pdf,228.0,0.0,228.0,73441
356,2015,07846544000118,5793544,1226733,0,2015-09-03,9,AUTO POSTO DUQUE BANDEIRANTES LTDA,662654,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5793544.pdf,50.0,0.0,50.0,73441
357,2015,02493918000145,5905268,1261315,0,2015-12-21,12,AUTO POSTO HUNGRIA LTDA.,020287,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5905268.pdf,200.0,0.0,200.0,73441
358,2015,12837762000126,5753294,1214699,0,2015-07-10,7,AUTO POSTO INOVA LTDA,416412,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5753294.pdf,100.0,0.0,100.0,73441
359,2015,02731610000190,5824198,1236006,0,2015-10-14,10,AUTO POSTO ITICAR,273023,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5824198.pdf,70.0,0.0,70.0,73441
360,2015,02731610000190,5911033,1262999,0,2015-12-16,12,AUTO POSTO ITICAR,340419,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5911033.pdf,50.0,0.0,50.0,73441
361,2015,02731610000271,5871206,1250566,0,2015-11-26,11,AUTO POSTO ITICAR LTDA,437251,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5871206.pdf,124.99,0.0,124.99,73441
362,2015,48758601000194,5730171,1208040,0,2015-06-28,6,AUTO POSTO JK LTDA.,045902,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5730171.pdf,200.0,0.0,200.0,73441
363,2015,03174965000199,5905270,1261315,0,2015-12-26,12,AUTO POSTO JOLI,295735,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2016/5905270.pdf,100.03,0.0,100.03,73441
364,2015,00016969000150,5655725,1183569,0,2015-02-22,2,AUTO POSTO LIDER SANTOS DUMONT LT,445423,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5655725.pdf,218.1,0.0,218.1,73441
365,2015,02646144000145,5677634,1190459,0,2015-04-21,4,AUTO POSTO NOVO CENTRO LTDA,280562,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5677634.pdf,261.61,0.0,261.61,73441
366,2015,02646144000145,5677636,1190458,0,2015-04-21,4,AUTO POSTO NOVO CENTRO LTDA,280563,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5677636.pdf,196.03,0.0,196.03,73441
367,2015,02646144000145,5818858,1234406,0,2015-10-10,10,AUTO POSTO NOVO CENTRO LTDA,343483,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5818858.pdf,365.0,0.0,365.0,73441
368,2015,07446717000100,5730182,1208044,0,2015-07-06,7,AUTO POSTO ORIBA LTDA,127750,,0,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2015/5730182.pdf,383.02,0.0,383.02,73441
